,content,style,softmax,AE_L1,iters,w_c,rejected
565,cbis_ddsm_1666.jpg,breast_scan_china_1913.jpeg,0.608,0.4585034,350,1,True
566,cbis_ddsm_1666.jpg,breast_scan_china_1913.jpeg,0.477,0.43951905,250,5,True
567,cbis_ddsm_1666.jpg,breast_scan_china_1913.jpeg,0.518,0.45370716,250,10,True
568,cbis_ddsm_1666.jpg,breast_scan_china_1913.jpeg,0.55,0.45958748,250,25,True
569,cbis_ddsm_1666.jpg,breast_scan_china_1913.jpeg,0.579,0.4602312,250,50,True
570,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.564,0.42938566,250,1,True
571,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.604,0.42923817,350,1,True
572,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.234,0.411335,250,5,True
573,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.651,0.4426059,250,10,True
574,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.503,0.42868972,250,25,True
575,breast_scan_china_890.jpeg,breast_scan_china_3312.jpeg,0.43,0.46387598,250,50,True
576,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.687,0.45578086,250,1,True
577,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.687,0.45768306,350,1,True
578,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.646,0.44273192,250,5,True
579,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.626,0.43539128,250,10,True
580,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.626,0.5865142,250,25,True
581,cbis_ddsm_488.jpg,cbis_ddsm_1309.jpg,0.615,0.45295402,250,50,True
582,breast_scan_china_457.jpeg,breast_scan_china_2118.jpeg,0.566,0.41308317,250,1,True
583,breast_scan_china_457.jpeg,breast_scan_china_2118.jpeg,0.7,0.39653364,350,1,True
584,breast_scan_china_457.jpeg,breast_scan_china_2118.jpeg,0.827,0.38972476,250,5,False
585,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.424,0.4705586,250,1,True
586,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.435,0.4694156,350,1,True
587,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.408,0.47684765,250,5,True
588,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.412,0.47687536,250,10,True
589,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.403,0.47511247,250,25,True
590,breast_scan_china_325.jpeg,breast_scan_china_2695.jpeg,0.391,0.47087568,250,50,True
591,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.579,0.45284918,250,1,True
592,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.612,0.45759052,350,1,True
593,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.612,0.58188385,250,5,True
594,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.612,0.5854942,250,10,True
595,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.613,0.4499518,250,25,True
596,cbis_ddsm_3056.jpg,cbis_ddsm_450.jpg,0.607,0.46579102,250,50,True
597,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.326,0.45454818,250,1,True
598,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.651,0.49347818,350,1,True
599,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.651,0.5206446,250,5,True
600,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.651,0.5428933,250,10,True
601,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.367,0.4589136,250,25,True
602,breast_scan_china_1109.jpeg,breast_scan_china_1748.jpeg,0.516,0.4499265,250,50,True
603,cbis_ddsm_2667.jpg,breast_scan_china_1777.jpeg,0.487,0.43041158,250,1,True
604,cbis_ddsm_2667.jpg,breast_scan_china_1777.jpeg,0.689,0.46837482,350,1,True
605,cbis_ddsm_2667.jpg,breast_scan_china_1777.jpeg,0.452,0.45875055,250,5,True
606,cbis_ddsm_2667.jpg,breast_scan_china_1777.jpeg,0.619,0.4612693,250,10,True
607,cbis_ddsm_2667.jpg,breast_scan_china_1777.jpeg,0.744,0.38645273,250,25,False
608,cbis_ddsm_622.jpg,breast_scan_china_607.jpeg,0.744,0.51773965,250,1,True
609,cbis_ddsm_622.jpg,breast_scan_china_607.jpeg,0.565,0.42236346,350,1,True
610,cbis_ddsm_622.jpg,breast_scan_china_607.jpeg,0.719,0.49771622,250,5,False
611,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.596,0.39578113,250,1,True
612,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.509,0.43199366,350,1,True
613,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.486,0.47778538,250,5,True
614,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.568,0.43979207,250,10,True
615,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.568,0.59221673,250,25,True
616,cbis_ddsm_2595.jpg,breast_scan_china_3208.jpeg,0.568,0.5128964,250,50,True
617,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.593,0.46073374,250,1,True
618,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.593,0.51956666,350,1,True
619,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.565,0.4731797,250,5,True
620,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.48,0.4485858,250,10,True
621,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.481,0.47002876,250,25,True
622,cbis_ddsm_698.jpg,breast_scan_china_2366.jpeg,0.552,0.47521293,250,50,True
623,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.696,0.44677344,250,1,True
624,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.68,0.42724794,350,1,True
625,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.65,0.4281234,250,5,True
626,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.656,0.41698992,250,10,True
627,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.677,0.41837654,250,25,True
628,cbis_ddsm_2069.jpg,cbis_ddsm_2553.jpg,0.452,0.43451673,250,50,True
629,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.452,0.58416224,250,1,True
630,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.614,0.38971794,350,1,True
631,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.614,0.53769565,250,5,True
632,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.23,0.44086704,250,10,True
633,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.23,0.5106338,250,25,True
634,cbis_ddsm_3166.jpg,breast_scan_china_3010.jpeg,0.23,0.51284575,250,50,True
635,cbis_ddsm_1998.jpg,cbis_ddsm_2161.jpg,0.23,0.5375105,250,1,True
636,cbis_ddsm_1998.jpg,cbis_ddsm_2161.jpg,0.715,0.46584576,350,1,False
637,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.523499,250,1,True
638,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.51224494,350,1,True
639,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.5088575,250,5,True
640,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.5025277,250,10,True
641,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.526916,250,25,True
642,cbis_ddsm_1711.jpg,breast_scan_china_98.jpeg,0.715,0.53173697,250,50,True
643,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.605,0.48370886,250,1,True
644,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.475,0.48477942,350,1,True
645,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.528,0.47498405,250,5,True
646,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.423,0.46491635,250,10,True
647,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.472,0.48648173,250,25,True
648,cbis_ddsm_2667.jpg,breast_scan_china_3110.jpeg,0.472,0.5504228,250,50,True
649,cbis_ddsm_2158.jpg,cbis_ddsm_1279.jpg,0.666,0.49400946,250,1,True
650,cbis_ddsm_2158.jpg,cbis_ddsm_1279.jpg,0.518,0.47771084,350,1,True
651,cbis_ddsm_2158.jpg,cbis_ddsm_1279.jpg,0.812,0.43802977,250,5,False
652,cbis_ddsm_1697.jpg,cbis_ddsm_507.jpg,0.786,0.47242978,250,1,False
653,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.645,0.4874565,250,1,True
654,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.627,0.46457028,350,1,True
655,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.664,0.49392784,250,5,True
656,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.698,0.48453078,250,10,True
657,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.688,0.4725885,250,25,True
658,cbis_ddsm_1711.jpg,cbis_ddsm_130.jpg,0.664,0.48062772,250,50,True
659,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.304,0.4733466,250,1,True
660,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.255,0.4598464,350,1,True
661,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.261,0.46849993,250,5,True
662,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.344,0.4259807,250,10,True
663,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.392,0.49925554,250,25,True
664,cbis_ddsm_1263.jpg,breast_scan_china_100.jpeg,0.449,0.49923655,250,50,True
665,cbis_ddsm_122.jpg,breast_scan_china_2138.jpeg,0.589,0.4800278,250,1,True
666,cbis_ddsm_122.jpg,breast_scan_china_2138.jpeg,0.792,0.39698806,350,1,False
667,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.792,0.5947749,250,1,True
668,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.792,0.5055253,350,1,True
669,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.477,0.43934333,250,5,True
670,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.58,0.48843563,250,10,True
671,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.62,0.4622544,250,25,True
672,cbis_ddsm_1031.jpg,breast_scan_china_3167.jpeg,0.623,0.46120295,250,50,True
673,cbis_ddsm_1188.jpg,breast_scan_china_3545.jpeg,0.623,0.51322776,250,1,True
674,cbis_ddsm_1188.jpg,breast_scan_china_3545.jpeg,0.899,0.43918118,350,1,False
675,breast_scan_china_926.jpeg,cbis_ddsm_976.jpg,0.65,0.41246656,250,1,True
676,breast_scan_china_926.jpeg,cbis_ddsm_976.jpg,0.597,0.4354362,350,1,True
677,breast_scan_china_926.jpeg,cbis_ddsm_976.jpg,0.708,0.414641,250,5,False
678,cbis_ddsm_1830.jpg,breast_scan_china_734.jpeg,0.445,0.4173759,250,1,True
679,cbis_ddsm_1830.jpg,breast_scan_china_734.jpeg,0.712,0.44383976,350,1,False
680,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.712,0.5148881,250,1,True
681,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.712,0.54293656,350,1,True
682,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.712,0.5010196,250,5,True
683,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.366,0.47936848,250,10,True
684,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.366,0.5091206,250,25,True
685,cbis_ddsm_1795.jpg,breast_scan_china_2251.jpeg,0.56,0.47867405,250,50,True
686,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.514,0.46468157,250,1,True
687,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.525,0.46035913,350,1,True
688,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.486,0.46539167,250,5,True
689,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.503,0.43304488,250,10,True
690,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.471,0.46572882,250,25,True
691,breast_scan_china_942.jpeg,breast_scan_china_670.jpeg,0.45,0.46837988,250,50,True
692,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.553,0.4200474,250,1,True
693,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.558,0.42715216,350,1,True
694,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.496,0.41764635,250,5,True
695,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.38,0.416498,250,10,True
696,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.375,0.41104397,250,25,True
697,breast_scan_china_832.jpeg,breast_scan_china_2330.jpeg,0.349,0.4091123,250,50,True
698,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.453,0.4711053,250,1,True
699,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.451,0.47332028,350,1,True
700,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.476,0.4571952,250,5,True
701,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.47,0.45969966,250,10,True
702,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.456,0.48865432,250,25,True
703,breast_scan_china_942.jpeg,breast_scan_china_3705.jpeg,0.431,0.4724396,250,50,True
704,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.566,0.4347968,250,1,True
705,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.56,0.4375717,350,1,True
706,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.563,0.4321863,250,5,True
707,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.574,0.4318575,250,10,True
708,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.578,0.4348594,250,25,True
709,cbis_ddsm_2047.jpg,cbis_ddsm_1988.jpg,0.585,0.43891898,250,50,True
710,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.626,0.4658225,250,1,True
711,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.613,0.45732543,350,1,True
712,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.573,0.45649213,250,5,True
713,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.573,0.50331867,250,10,True
714,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.555,0.46841654,250,25,True
715,breast_scan_china_458.jpeg,cbis_ddsm_130.jpg,0.546,0.4806794,250,50,True
716,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.546,0.5011753,250,1,True
717,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.546,0.56102633,350,1,True
718,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.445,0.46979,250,5,True
719,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.445,0.50143635,250,10,True
720,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.445,0.50641614,250,25,True
721,cbis_ddsm_2412.jpg,cbis_ddsm_1507.jpg,0.736,0.49598226,250,50,False
722,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.697,0.49083498,250,1,True
723,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.653,0.47354203,350,1,True
724,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.678,0.48457915,250,5,True
725,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.627,0.46568555,250,10,True
726,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.675,0.4756314,250,25,True
727,cbis_ddsm_3154.jpg,cbis_ddsm_2410.jpg,0.533,0.4749068,250,50,True
728,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.477,0.49368763,250,1,True
729,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.486,0.46656066,350,1,True
730,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.684,0.4657696,250,5,True
731,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.463,0.48839048,250,10,True
732,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.317,0.48400947,250,25,True
733,breast_scan_china_1323.jpeg,cbis_ddsm_2287.jpg,0.364,0.48318526,250,50,True
734,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.576,0.44250035,250,1,True
735,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.583,0.4446474,350,1,True
736,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.637,0.43426934,250,5,True
737,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.638,0.42762157,250,10,True
738,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.593,0.42702368,250,25,True
739,cbis_ddsm_263.jpg,cbis_ddsm_1014.jpg,0.567,0.45124373,250,50,True
740,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.567,0.50413513,250,1,True
741,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.305,0.4570282,350,1,True
742,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.656,0.49182883,250,5,True
743,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.612,0.4683632,250,10,True
744,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.652,0.4811159,250,25,True
745,cbis_ddsm_728.jpg,cbis_ddsm_1550.jpg,0.576,0.48291945,250,50,True
746,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.562,0.48331147,250,1,True
747,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.266,0.4497709,350,1,True
748,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.266,0.515376,250,5,True
749,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.479,0.44526812,250,10,True
750,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.436,0.4584309,250,25,True
751,cbis_ddsm_1665.jpg,breast_scan_china_3208.jpeg,0.386,0.48290354,250,50,True
752,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.448,0.3895846,250,1,True
753,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.456,0.38514805,350,1,True
754,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.431,0.3870981,250,5,True
755,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.442,0.39150485,250,10,True
756,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.431,0.39392665,250,25,True
757,breast_scan_china_0.jpeg,breast_scan_china_3195.jpeg,0.436,0.39575323,250,50,True
758,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.658,0.4550719,250,1,True
759,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.566,0.46242574,350,1,True
760,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.612,0.44676527,250,5,True
761,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.501,0.44618633,250,10,True
762,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.476,0.4443603,250,25,True
763,breast_scan_china_9.jpeg,cbis_ddsm_246.jpg,0.418,0.44885993,250,50,True
764,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.57759887,250,1,True
765,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.50449395,350,1,True
766,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.5084647,250,5,True
767,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.5073828,250,10,True
768,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.51008016,250,25,True
769,cbis_ddsm_3149.jpg,breast_scan_china_3153.jpeg,0.418,0.5416333,250,50,True
770,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.418,0.502978,250,1,True
771,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.615,0.43879998,350,1,True
772,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.62,0.49855912,250,5,True
773,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.644,0.4823843,250,10,True
774,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.628,0.46997094,250,25,True
775,cbis_ddsm_2963.jpg,breast_scan_china_3646.jpeg,0.634,0.4641406,250,50,True
776,cbis_ddsm_2897.jpg,cbis_ddsm_940.jpg,0.538,0.49475676,250,1,True
777,cbis_ddsm_2897.jpg,cbis_ddsm_940.jpg,0.723,0.4957912,350,1,False
778,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.723,0.633478,250,1,True
779,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.723,0.5051418,350,1,True
780,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.723,0.5953598,250,5,True
781,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.315,0.45142287,250,10,True
782,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.334,0.4846155,250,25,True
783,cbis_ddsm_1823.jpg,breast_scan_china_1953.jpeg,0.436,0.49889404,250,50,True
784,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.372,0.40345192,250,1,True
785,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.372,0.6061982,350,1,True
786,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.665,0.48840654,250,5,True
787,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.645,0.48693076,250,10,True
788,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.672,0.4486931,250,25,True
789,cbis_ddsm_1973.jpg,breast_scan_china_1783.jpeg,0.69,0.47891724,250,50,True
790,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.612,0.46397826,250,1,True
791,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.611,0.47093073,350,1,True
792,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.596,0.46203575,250,5,True
793,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.585,0.47182825,250,10,True
794,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.586,0.46480435,250,25,True
795,cbis_ddsm_3104.jpg,cbis_ddsm_812.jpg,0.562,0.4701685,250,50,True
796,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.662,0.4610024,250,1,True
797,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.667,0.44712532,350,1,True
798,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.655,0.44996685,250,5,True
799,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.595,0.44894353,250,10,True
800,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.545,0.44607386,250,25,True
801,breast_scan_china_441.jpeg,cbis_ddsm_3025.jpg,0.503,0.44434345,250,50,True
802,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.521,0.43920416,250,1,True
803,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.509,0.45134556,350,1,True
804,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.447,0.4369407,250,5,True
805,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.593,0.43116164,250,10,True
806,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.309,0.4395177,250,25,True
807,breast_scan_china_1059.jpeg,cbis_ddsm_1345.jpg,0.373,0.41281268,250,50,True
808,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.689,0.4577905,250,1,True
809,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.668,0.4458822,350,1,True
810,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.671,0.43832397,250,5,True
811,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.595,0.4332828,250,10,True
812,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.575,0.457103,250,25,True
813,cbis_ddsm_500.jpg,cbis_ddsm_2196.jpg,0.605,0.4431838,250,50,True
814,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.484,0.46293196,250,1,True
815,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.494,0.46446615,350,1,True
816,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.415,0.45975044,250,5,True
817,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.408,0.4638948,250,10,True
818,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.414,0.46816894,250,25,True
819,breast_scan_china_1426.jpeg,cbis_ddsm_425.jpg,0.396,0.4649793,250,50,True
820,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.615,0.44947693,250,1,True
821,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.665,0.44921777,350,1,True
822,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.688,0.44396722,250,5,True
823,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.677,0.445554,250,10,True
824,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.647,0.44562942,250,25,True
825,breast_scan_china_902.jpeg,cbis_ddsm_940.jpg,0.582,0.48036107,250,50,True
826,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.5557298,250,1,True
827,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.53288263,350,1,True
828,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.5507382,250,5,True
829,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.54991144,250,10,True
830,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.5369448,250,25,True
831,cbis_ddsm_755.jpg,cbis_ddsm_1841.jpg,0.582,0.5384085,250,50,True
832,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.443,0.4399006,250,1,True
833,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.476,0.42527956,350,1,True
834,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.535,0.40992513,250,5,True
835,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.38,0.4476779,250,10,True
836,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.538,0.40157896,250,25,True
837,breast_scan_china_2362.jpeg,cbis_ddsm_186.jpg,0.522,0.41430476,250,50,True
838,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.608,0.45871758,250,1,True
839,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.614,0.42962915,350,1,True
840,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.113,0.4395766,250,5,True
841,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.44,0.4768053,250,10,True
842,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.276,0.48209146,250,25,True
843,breast_scan_china_377.jpeg,breast_scan_china_239.jpeg,0.271,0.47951692,250,50,True
844,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.627,0.4865205,250,1,True
845,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.653,0.4780047,350,1,True
846,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.631,0.47870502,250,5,True
847,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.582,0.44607314,250,10,True
